start_date,end_date,ip_address,duration_in_seconds,recorded_date,response_id,location_latitude,location_longitude,q_recaptcha_score,intro_info,degree,degree_type,english_level_degree_1,gender,gender_other,language_1,age_1,ada_familiarity_1,q1_prop_1,q2_prop_1,q3_prop_1,q4_prop_1,q5_prop_1,q6_prop_1,q1_anx_1,q2_anx_1,q3_anx_1,q4_anx_1,q5_anx_1,q6_anx_1,q7_anx_1,q8_anx_1,q1_p_ai_1,q2_p_ai_1,q3_p_ai_1,q4_ado_ai_1,q5_ado_ai_1,q6_ado_ai_1,q1_llms,q1_if_other,q3_usage,q1_if_no_none_1,q2_if_none,country
2024-03-05,2024-03-05,105.112.120.225,1656,2024-03-05,R_21yDyhFE59Z5xTh,12.996,7.6049,0.699999988,"Yes, I consent to participate in this study",MBA,Both online and in-person,52.04,Female,NA,8.03,41,2.88,7.43,7.9,5.11,8.24,7.65,6.08,7.68,5.8,5.99,6.33,7.15,7.46,6.11,5.92,6.77,8.43,7.21,7.05,6.83,7.59,None,NA,NA,NA,Non for now,nigeria
2024-03-05,2024-03-05,105.112.115.254,3943,2024-03-05,R_2UVFKEdprgmksxj,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA,Both online and in-person,100,Female,NA,10,40,10,7,7,7,6,6,6,4,4,4,4,4,4,4,4,4,7,6,6,6,6,None,NA,NA,NA,"ChartGPT, QuillBot, Copilot Bard, Claude",nigeria
2024-03-05,2024-03-05,197.210.85.220,270,2024-03-05,R_8GCVYdHUJLwQdUi,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",MBA,Online,88.78,Male,NA,7.56,36,6.33,6.76,6.26,6.7,6.61,6.53,6.9,7.62,8.3,8.27,8.21,7.58,8.45,8.12,7.4,7.05,9.23,8.27,7.67,9.27,7.92,ChatGPT,NA,The create captions,9.62,NA,nigeria
2024-03-05,2024-03-05,129.205.113.178,350,2024-03-05,R_3iiMjYyVsKmzg9b,10,8,0.899999976,"Yes, I consent to participate in this study",Master's Management Science,Both online and in-person,73.06,Male,NA,7.75,40,5.09,8.03,7.25,7.58,6.99,7.38,7.57,6.76,6.48,8.21,7.36,7.09,7.31,7.57,6.35,7.15,8.16,7.42,7.58,6.85,8.41,ChatGPT,NA,For employees data,9.28,NA,nigeria
2024-02-29,2024-03-05,102.244.157.139,369812,2024-03-05,R_8rG9I7YXyOuGRJJ,6,12.5,1,"Yes, I consent to participate in this study",MBA,Both online and in-person,100,Male,NA,9.81,40,8.04,5.74,7.28,7.83,4.89,7.74,7.72,7.17,7.06,8.11,7.36,7.55,6.96,7.49,7.38,7.23,7.53,5.43,4.11,4.04,5.06,None,NA,NA,NA,None,nigeria
2024-03-02,2024-03-05,105.113.96.27,259647,2024-03-05,R_2CNtaRr9VASMeXp,6.4474,3.3903,1,"Yes, I consent to participate in this study",Masters in Business Administration,Online,100,Male,NA,7.97,38,1.25,9.37,8.36,9.8,8.99,8.85,8.81,4.47,3.56,3.9,4.42,0,3.51,7.66,5.81,6.21,7.64,7.83,5.18,7.2,5.15,ChatGPT,NA,For information on a particular topic of research,8.67,NA,nigeria
2024-03-05,2024-03-05,172.219.94.73,493,2024-03-05,R_5fwHZlNJD41VTzE,53.4213,-113.586,1,"Yes, I consent to participate in this study",MBA,Both online and in-person,100,Male,NA,8.05,43,5.08,10,8.38,8.98,8.08,5.07,8.11,0,0,0,0,0,0,0,8.38,3.84,8,8.01,10,5.2,8.05,ChatGPT,NA,Get basic information,3.02,NA,nigeria
2024-03-05,2024-03-05,104.28.40.145,300,2024-03-05,R_4lfTYKAr9DSZFq4,51.5088,-0.093,0.899999976,"Yes, I consent to participate in this study",MBA,Online,83.78,Female,NA,7.63,41,10,5.8,6.22,6.82,6.07,6.4,6.19,6.4,6.07,6.1,6.31,5.89,6.19,6.1,6.16,5.59,6.82,7.21,7.15,6.13,6.94,None,NA,NA,NA,Chatgpt,nigeria
2024-03-05,2024-03-05,102.89.46.219,555,2024-03-05,R_6s0TTlCk1eXzdZW,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA in Management,Online,100,Male,NA,10,43,9.33,8.3,7.19,8.04,6.29,9.28,8.3,8.19,8.22,8.14,8.29,8.28,8.29,6.97,8.04,8.3,10,10,10,10,10,ChatGPT,NA,I have used them to further understand some particular theories and terms during my learning.,10,NA,nigeria
2024-03-08,2024-03-08,102.90.66.173,425,2024-03-08,R_2NYyA9FK6eqqSS5,10,8,1,"Yes, I consent to participate in this study",Masters in Business Administration,Online,100,Male,NA,9.3,40,3.08,8.23,7.73,5.47,7.53,7.65,8.85,5.32,6.84,5.49,6.35,6.13,5.32,5.59,1.92,8.92,9.2,8.54,9.55,8.42,8.24,ChatGPT,NA,I ask it questions or definitions of certain terms and terminologies,7.21,NA,nigeria
2024-02-29,2024-03-08,45.222.202.22,692198,2024-03-08,R_2FaKt167Z61zath,5.5486,-0.2012,0.699999988,"Yes, I consent to participate in this study",MBA,Online,100,Male,NA,7.38,38,4.1,6.84,9.09,9.25,9.07,9.1,9.08,5.33,5,5.17,5.26,5.02,5.4,5.46,5,10,10,10,9,10,9.05,ChatGPT,NA,I use it to further certain concepts that seems vague.,8.97,NA,nigeria
2024-03-08,2024-03-08,129.205.113.191,2622,2024-03-08,R_1KQ02k912hqa9Sp,10,8,0.699999988,"Yes, I consent to participate in this study",Masters in Business Administration,Online,75.47,Male,NA,6.45,53,5.43,7.09,7.32,7.02,7.92,3.92,7.55,8,3.43,7.02,7.81,7.96,8.34,7.89,3.92,7.7,7.66,6.87,7.55,7.43,8.49,None,NA,NA,NA,"Yes, I am interested in for that purpose",nigeria
2024-02-29,2024-03-08,102.90.44.33,724526,2024-03-08,R_11Bk6bodFGedV4F,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",Masters in Business Administrationn,Both online and in-person,91.95,Female,NA,8.98,34,8.18,7.17,6.33,5.02,8.78,6.34,5.02,5.4,5.51,5.55,4.87,5.02,4.57,5.02,5.17,6.77,8.87,8.69,8.1,8.75,8.7,None,NA,NA,NA,N/A,nigeria
2024-03-09,2024-03-09,197.210.85.213,25,2024-03-09,R_6YDHWWpJFqNRWWS,4.7731,7.0085,0.899999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nigeria
2024-03-09,2024-03-09,102.91.71.122,781,2024-03-09,R_6nIfELo4Qsym5ZD,12.996,7.6049,NA,"Yes, I consent to participate in this study",NBA Marketing,Both online and in-person,91.62,Male,NA,8.32,41,5.73,2.59,8.33,9.18,8.28,10,6.87,8.7,9.23,8.83,9.22,8.54,8.79,5.93,8.77,4.98,8.17,8.06,8.22,8.66,8.69,Other,Google meet,Online,10,NA,nigeria
2024-03-12,2024-03-12,105.112.230.179,287,2024-03-12,R_7thTZbj6SVZANiA,12.996,7.6049,0.899999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nigeria
2024-03-25,2024-03-25,102.88.37.99,55,2024-03-25,R_3PMGVhzH8PfW7JX,6.4474,3.3903,0.699999988,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nigeria
2024-03-05,2024-03-25,102.89.44.146,1754426,2024-03-25,R_2GPjABHkP4xdzwg,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA in Marketing,Online,100,Male,NA,7.48,43,6.79,7.3,5.69,6.16,7.58,7.26,7.21,2.74,3.01,1.92,1.92,2.79,2.97,1.58,2.38,7.56,8.09,8.01,8.01,5.11,9.69,None,NA,NA,NA,None,nigeria
2024-03-25,2024-03-25,105.120.130.233,413,2024-03-25,R_2j8rKd1Gl0STLmH,6.44,7.4922,0.899999976,"Yes, I consent to participate in this study",Masters in Business Administration,Online,100,Male,NA,8.01,39,3.02,10,10,8.12,9.68,9.26,9.57,7.34,7.13,8.01,8.36,7.67,6.94,7.44,6.84,8.73,9,8.34,7.9,8.64,9.06,ChatGPT,NA,Definitions and historical information,7.6,NA,nigeria
2024-03-25,2024-03-25,129.205.124.174,744,2024-03-25,R_1M0dxaX4SSZJEjv,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",Master of Business Administration in Management,Both online and in-person,100,Male,NA,8.5,34,7.01,5.09,4.61,5.04,5.23,4.56,4.03,7.46,5.29,6.02,7.86,5.57,5.64,5.43,5.68,4.04,6.03,6.12,5.6,4.06,7.08,ChatGPT,NA,Only to research about some subject areas and leverage useful information and insights provided for further studies.,6.07,NA,nigeria
2024-03-25,2024-03-25,41.76.195.153,669,2024-03-25,R_8qxxu84eVZNnn2O,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",Master of Business Administration,Both online and in-person,100,Male,NA,10,34,5,4.64,4.91,4.21,2.71,4.6,3.48,0.83,0.45,1.12,6.25,0.51,0.71,8.97,9.1,0.22,5.34,5.27,5.3,0.26,4.77,None,NA,NA,NA,ChatGPT,nigeria
2024-03-25,2024-03-25,197.210.53.78,437,2024-03-25,R_3jYHjZ1vUb2PUFb,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA,Both online and in-person,50.47,Female,NA,8.59,42,5.99,7.52,7.18,8.03,7.3,7.9,9.09,6.43,5.58,5.58,6.74,6.9,7.05,5.02,7.62,6.93,7.34,7.34,8.34,7.43,7.46,None,NA,NA,NA,Yes,nigeria
2024-03-25,2024-03-25,102.134.19.198,652,2024-03-25,R_1BRGvfSIsOVkxqm,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA Management,Both online and in-person,100,Male,NA,9.1,45,5.4,7.85,7.87,10,10,7.63,8.37,0.61,0.14,0.96,0,0,0.47,0.58,2.22,7.06,10,10,7.11,10,6.05,Other,UNN CDEL  LLM,NA,10,NA,nigeria
2024-03-25,2024-03-25,102.88.69.84,831,2024-03-25,R_7PdoNsb75OpZEF1,6.4474,3.3903,1,"Yes, I consent to participate in this study",Mba,Both online and in-person,100,Male,NA,10,32,0,10,8.53,7.02,7.77,10,10,10,7.06,7.77,10,10,7.51,8.31,8.04,10,10,10,10,10,10,None,NA,NA,NA,Nil,nigeria
2024-03-25,2024-03-25,105.113.70.64,634,2024-03-25,R_2wGmQjBHhIPYMKi,6.4474,3.3903,0.699999988,"Yes, I consent to participate in this study",MBA,Online,100,Male,NA,10,48,8,5.73,5.86,5.49,4.58,4.34,6.47,2.71,2.71,2.71,2.07,2.07,2.71,2,2.07,3.9,5.69,5.49,5.29,5.29,5.02,Other,N/A,N/A,5.53,NA,nigeria
2024-03-25,2024-03-25,154.118.45.57,473,2024-03-25,R_5geCVXqMIdz14wF,6.4474,3.3903,1,"Yes, I consent to participate in this study",MBS ACCOUNTING,Both online and in-person,100,Female,NA,10,45,10,5,10,5,5,10,10,5,10,10,10,10,0,10,4.92,10,10,10,10,10,10,None,NA,NA,NA,MSN,nigeria
2024-03-25,2024-03-25,102.88.37.130,775,2024-03-25,R_47aiLWtuhaYeGdt,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",Masters in business administration,Both online and in-person,73.93,Male,NA,8.32,41,7.15,10,10,10,10,10,10,10,0,0,10,0,9.02,0,0,0,10,10,10,10,10,Claude,NA,Very effective,10,NA,nigeria
2024-03-25,2024-03-25,102.88.69.182,558,2024-03-25,R_3kPqdVDD4XSnsu5,6.4474,3.3903,0.600000024,"Yes, I consent to participate in this study",Masters in Business Administration,Online,100,Male,NA,7.06,54,6.49,5.21,5.92,5.06,6.91,5.81,5.17,2.08,2.08,1.43,2.38,1.89,5.77,2.04,3.55,1.28,5.32,2.45,4.11,5.28,6.53,None,NA,NA,NA,None,nigeria
2024-03-25,2024-03-25,102.90.43.25,838,2024-03-25,R_25FT4p9g0xzttg5,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",MBA,Both online and in-person,82.48,Male,NA,7.29,47,5.62,7.51,6.77,5.05,7.41,5.98,7.3,6.05,6.84,8.23,5.99,6.69,7.19,8.05,7.09,8.64,10,10,9.26,8.13,3.63,Claude,NA,It has been interesting and helpful,10,NA,nigeria
2024-03-25,2024-03-25,197.211.58.109,176,2024-03-25,R_3Y8QSLSZm1Nbbbj,6.4474,3.3903,0.699999988,"Yes, I consent to participate in this study",Marketing,Online,100,Male,NA,10,35,4.82,8.61,3.71,4.86,5.68,6.57,6.36,5.54,6.71,5,6.68,7.25,4.18,7.25,6.11,6.46,5.39,6.46,7,6.36,3.64,None,NA,NA,NA,N/A,nigeria
2024-03-25,2024-03-25,197.210.52.188,1046,2024-03-25,R_2BsoAiivuCrXDyG,12.996,7.6049,0.800000012,"Yes, I consent to participate in this study",Masters Business Administration in management,Online,100,Female,NA,9.01,60,8.02,5.02,7.09,6.01,5.02,6.04,5.02,5.38,5.02,7.21,6.7,5.02,5.02,5.02,5.38,5.05,5.02,7.93,7.54,7.39,5.8,None,NA,NA,NA,None,nigeria
2024-03-25,2024-03-25,149.57.16.140,2200,2024-03-25,R_2fvUlpuEcedsyqD,39.2909,-76.6096,0.400000006,"Yes, I consent to participate in this study",MBA In Management,Both online and in-person,100,Male,NA,8.37,47,5.36,1.82,1.57,2.01,1.94,1.85,1.88,2.01,2.19,2.32,2.63,2.23,2.1,2.79,2.13,5.02,5.02,5.27,5.14,5.02,5.02,None,NA,NA,NA,None,nigeria
2024-03-25,2024-03-25,154.118.26.5,786,2024-03-25,R_28U5B16QzNvJKu7,6.4474,3.3903,1,"Yes, I consent to participate in this study",Masters of Businesses Administration,Both online and in-person,100,Male,NA,6.03,41,3.01,6.19,7.52,5.02,6.49,5.03,7.42,5.5,5.02,5.01,6.04,5.02,5.03,7.89,7.84,5.04,7.37,7.59,7.04,6.79,6.67,ChatGPT,NA,As a support to already known fact.,6,NA,nigeria
2024-03-25,2024-03-25,197.210.226.142,268,2024-03-25,R_4EIp9fMDfYWo8jD,4.7731,7.0085,0.699999988,"Yes, I consent to participate in this study",MBA management,Online,80.18,Female,NA,8.98,46,8.53,0.72,0,0,0,0,0,0.6,0,0.12,0,0,0.21,0,0.15,0,3.09,4.05,1.68,1.29,5.17,None,NA,NA,NA,Na,nigeria
2024-03-25,2024-03-25,197.210.78.153,410,2024-03-25,R_2fwp6cE0yspKH8R,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",Bsc environmental science,In-person,82.45,Male,NA,7.06,36,5.79,9.06,7.64,8.75,6.87,8.13,9.11,8.68,9.91,7.04,7.32,7.77,7.62,8.91,5.6,8.74,7.06,8.57,6.58,8.34,8.15,ChatGPT,NA,Yes chatGTP,9.26,NA,nigeria
2024-03-25,2024-03-25,102.90.47.241,347,2024-03-25,R_73m39kHFsW265Jy,4.7731,7.0085,1,"Yes, I consent to participate in this study",Masters of Business Administration,Online,94.95,Female,NA,7.54,32,4.38,7.03,5.89,6.93,7,6.39,7.52,0.89,1.33,2.56,0.93,0.78,0.77,1.49,0.51,4.5,8.3,5.76,6.44,7.83,6.17,ChatGPT,NA,N/A,6.34,NA,nigeria
2024-03-25,2024-03-25,70.77.134.163,902,2024-03-25,R_57QgQXpweh9N3Co,50.8833,-114.0334,0.899999976,"Yes, I consent to participate in this study",Masters of Business Administration,Online,100,Male,NA,9.06,37,0,7.28,3.66,7.47,4.11,1.55,2.98,9.13,8.83,9.02,8.34,8.72,8.72,8.53,8.83,6.94,2.1,2.44,7.92,7.2,5.19,None,NA,NA,NA,N/A,nigeria
2024-03-25,2024-03-25,105.113.94.147,4498,2024-03-25,R_7fjtAwWJyHD5qy2,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",Master of business administration in Accounting,Both online and in-person,90.42,Male,NA,7.06,40,7.44,7.78,7.29,7.2,7.48,7.15,6.28,9.35,4.59,7.94,6.37,5.98,3.77,6.17,8.59,5.75,10,10,10,10,8.21,ChatGPT,NA,"In official email writing and feedback, project, business development",8.45,NA,nigeria
2024-03-25,2024-03-25,197.210.52.21,1336,2024-03-25,R_8E7NFe80u0UmImJ,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA(Management),Both online and in-person,70.26,Male,NA,8.54,54,10,9.33,9,5.08,7.16,5.02,5.46,0.58,0,1.7,1.71,5.21,0.75,0.87,0,8.98,9.18,7.86,9.15,7.36,8.19,ChatGPT,NA,Very often,7.57,NA,nigeria
2024-03-25,2024-03-25,197.210.52.175,280,2024-03-25,R_30iWbJnDuU72g4f,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA Accounting,Online,100,Female,NA,10,32,5.02,6.21,8.34,7.99,7.74,6.61,8.21,0,1.22,0.97,1.22,2.45,2.13,0,0,10,9.15,9.28,8.78,8.06,8.4,None,NA,NA,NA,Chat Gpt,nigeria
2024-03-25,2024-03-25,184.151.230.255,685,2024-03-25,R_7nxnwPnyXuW0pz3,49.2246,-123.0711,1,"Yes, I consent to participate in this study",Masters in business administration,Both online and in-person,100,Male,NA,9.09,46,7.21,8.09,7.55,7.62,7.65,7.52,6.41,2.79,2.52,3.36,0.17,5,3.05,2.21,3.29,7.15,9.3,8.19,8.89,8.96,8.05,ChatGPT,NA,For instance help in rephrasing an idea or topic,7.55,NA,nigeria
2024-03-25,2024-03-25,102.89.22.72,522,2024-03-25,R_8Jz2RINlLKZFkoj,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA,In-person,100,Male,NA,10,36,9.87,9.55,9.07,9.84,10,9.41,10,9.51,10,10,9.58,10,10,9.01,10,8.37,10,9.02,10,8.21,10,None,NA,NA,NA,Yes,nigeria
2024-03-25,2024-03-25,102.88.71.89,1585,2024-03-25,R_2VlTDR4PnDhjWtY,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",Masters of Business Administration,Online,80.28,Female,NA,8.06,39,2.06,4.89,4.17,1.33,5.39,4.95,4.31,6.58,6.95,7.74,7.92,7.55,7.25,7.89,3.9,2.96,5.03,4.89,4.24,6.17,4.77,None,NA,NA,NA,Google,nigeria
2024-03-25,2024-03-25,92.236.145.49,252,2024-03-25,R_2GCceckqTYo7YbO,52.482,-1.9788,0.899999976,"Yes, I consent to participate in this study",MBA,In-person,72.2,Male,NA,8.48,44,3.76,7.01,7.67,7.25,7.6,6.76,8.83,7.22,5.92,7.82,6.81,7.25,8.31,7.17,5.75,8.24,8.08,8.22,7.78,8.74,7.2,ChatGPT,NA,"No much , just for very specific write up",9.42,NA,nigeria
2024-03-25,2024-03-25,41.190.3.131,14814,2024-03-25,R_8Nsn3hOxA5inhaX,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA in accounting,Both online and in-person,93.76,Male,NA,10,43,6.85,8.36,8.18,9.23,8.69,9.76,8.78,8.87,9.11,9.9,9.67,9.44,9.29,9.4,8.45,9.62,8.99,8.73,8.91,8.4,9.19,Claude,NA,Use when free and at leisure time,10,NA,nigeria
2024-03-25,2024-03-25,197.210.78.239,2981,2024-03-25,R_5fjuhJAZLLmxQRf,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",MBA Marketing,Both online and in-person,100,Male,NA,8,53,5.5,4.5,4.5,4.5,5.5,4.5,7.5,5.5,6.5,5.5,7.5,6.5,4.5,5.5,5.25,5.5,7.5,7.5,6.5,6.5,5.5,None,NA,NA,NA,As may be necessary,nigeria
2024-03-25,2024-03-25,188.29.127.0,2550,2024-03-25,R_2TP3x2cYA67SJMJ,51.5888,-0.0247,1,"Yes, I consent to participate in this study",Master's in Business Administration (Management ),Both online and in-person,100,Male,NA,9.17,48,8.14,6.28,6.19,7.19,6.7,7.58,6.91,5.9,8.3,6.39,7.12,8.3,7.28,7.39,5.93,1.99,6.25,8.2,7.38,7,7.29,ChatGPT,NA,Thesis and project writting,6.25,NA,nigeria
2024-03-26,2024-03-26,197.211.63.120,435,2024-03-26,R_8mEJP1aOlqzRsg9,9.0567,7.4969,0.800000012,"Yes, I consent to participate in this study",Masters in Business Administration,Both online and in-person,100,Male,NA,8.1,39,0,2.69,8.15,8.35,7.09,8.31,8.13,4.09,4.01,3.99,3.91,4.13,4.18,3.38,4.38,5.37,8.23,8.41,8.79,9.03,8.35,ChatGPT,NA,Seeking opinion,8.21,NA,nigeria
2024-04-07,2024-04-07,105.120.128.240,291,2024-04-07,R_8HqyaD07XMjcgTC,6.44,7.4922,1,"Yes, I consent to participate in this study",Bachelor of education,In-person,62.62,Female,NA,2.03,21,3.04,4.11,7.81,8.24,3.3,7.37,7.81,5.96,8.71,9.26,6.63,1.14,9.2,4.02,9.82,1.34,8.17,8.13,7.08,7.15,7.03,ChatGPT,NA,Not bad,3.04,NA,nigeria
2024-04-07,2024-04-07,102.90.57.76,830,2024-04-07,R_7ESTkbEZMbzc1Cj,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",B. Ed. Adult Education and Extra Mural Studies,In-person,100,Female,NA,10,22,10,8,7,0,5,8,8,2.43,0,2.39,0,0,5.04,0,5.04,4.04,5,5,4.96,5,0,ChatGPT,NA,Most of the times I use it for research to gain more knowledge,7.04,NA,nigeria
2024-04-07,2024-04-07,105.113.8.135,662,2024-04-07,R_2q9HJn4kfkZVX5Z,4.7731,7.0085,NA,"Yes, I consent to participate in this study",Be.d,In-person,80.92,Female,NA,6.55,21,5.98,8.79,8.41,8.87,8.84,8.39,8.34,0.84,2.25,1.61,1.99,1.53,2.42,1.19,2.49,1.21,9.62,9.85,9.04,9.28,8.72,ChatGPT,NA,When I have an assignment to research on,9.07,NA,nigeria
2024-04-07,2024-04-07,197.210.79.164,409,2024-04-07,R_3KLd0UJ7Y6X94hH,4.7731,7.0085,0.800000012,"Yes, I consent to participate in this study",Bachelor in education,Both online and in-person,48.21,Male,NA,4.32,22,7.07,3.93,6.75,6.86,6.64,6.61,6.89,5.61,2,3.86,1.61,4.71,7.04,2.54,6.54,7.43,7.11,6.79,6.07,6.32,6.36,ChatGPT,NA,ChatGPT,6.68,NA,nigeria
2024-04-07,2024-04-07,129.205.113.176,277,2024-04-07,R_2ZWg0USW7B1b1qj,10,8,NA,"Yes, I consent to participate in this study",Bachelor of Education in Adult Education,In-person,26.24,Female,NA,10,23,1.8,10,10,10,10,10,10,8.66,8.36,10,8.67,8.88,9.05,8.59,10,8.8,10,10,10,7.03,10,None,NA,NA,NA,Chat Gtp,nigeria
2024-04-07,2024-04-07,141.0.12.166,494,2024-04-07,R_2lizDyffAB3jFyB,33.5226,-86.8033,0.800000012,"Yes, I consent to participate in this study",Bachelor of Education in Adult Education,In-person,61.12,Female,NA,5.57,19,4.92,6.79,8.55,0,7.03,10,5.42,0,0,0,0,0,0,0,0,1.19,7.97,8.17,6.36,0,7.5,None,NA,NA,NA,none,nigeria
2024-04-07,2024-04-07,105.120.132.184,638,2024-04-07,R_5oeqt3eB97N35zr,6.44,7.4922,0.899999976,"Yes, I consent to participate in this study",Bachelor Of Education,In-person,92.83,Male,NA,6.98,19,2.36,9.79,7.09,5.64,6.25,8.36,7,9.43,10,7.06,10,10,6.55,8.47,7.38,0,7.87,8.25,9.19,8.32,7.36,ChatGPT,NA,To study exam,7.19,NA,nigeria
2024-04-07,2024-04-07,197.211.59.159,61,2024-04-07,R_1WETCHrT6QlB5w5,6.4474,3.3903,0.800000012,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nigeria
2024-04-07,2024-04-07,197.210.85.224,431,2024-04-07,R_22JdpyFg94KzfzT,6.44,7.4922,0.699999988,"Yes, I consent to participate in this study",Bachelor of education,In-person,99.69,Female,NA,7.02,22,4.01,8.24,3.76,6.43,6.02,6.74,7.65,6.99,7.68,7.43,7.49,7.87,6.93,7.24,7.34,3.07,6.68,7.65,4.98,8.31,7.3,ChatGPT,NA,Exams,6.3,NA,nigeria
2024-04-07,2024-04-08,196.222.122.182,44479,2024-04-08,R_61S9SyCkW9lk29X,6.44,7.4922,0.899999976,"Yes, I consent to participate in this study",Degree in adult education,Both online and in-person,56.43,Female,NA,5.11,23,5,9.93,5.64,5.64,6.54,6.36,5.54,9.57,8.25,8.32,8.61,9.68,10,8.43,9.18,7.89,9.32,8.89,10,1.82,8.96,None,NA,NA,NA,None,nigeria
2024-04-08,2024-04-08,129.205.113.171,364,2024-04-08,R_3NXroxiRXhMtfg8,10,8,0.899999976,"Yes, I consent to participate in this study",Bachelor's degree in adult education,Both online and in-person,42.08,Female,NA,8.36,19,8.36,4.85,8.36,4.92,8.53,8.36,8.38,0.11,1.68,5.3,0,1.02,8.72,9.25,0,7.3,4.45,7.74,9.23,2.7,7.21,ChatGPT,NA,Online,6.89,NA,nigeria
2024-04-08,2024-04-08,105.120.128.218,898,2024-04-08,R_3KjaGNhdNhK8whb,6.44,7.4922,1,"Yes, I consent to participate in this study",Education,Both online and in-person,48.22,Male,NA,2.81,21,2.52,7.72,7.26,7.47,7.3,7.29,7.42,5.93,5.71,5.69,5.75,5.91,5.86,5.64,5.64,6.79,7.13,7.1,10,6.94,7.35,ChatGPT,NA,It's very fast reliable for study,8.17,NA,nigeria
2024-04-08,2024-04-08,105.120.131.252,1058,2024-04-08,R_2Olv4ND44QgXp61,6.44,7.4922,0.899999976,"Yes, I consent to participate in this study",Postgraduate degree,In-person,60.93,Male,NA,7.34,57,5,4.02,4.91,5.02,5,5,5,1,1.01,5.01,1,1.01,1.01,1,5,5,5,5,5.33,5,5,ChatGPT,NA,Research to get information on a particular subject,7.14,NA,nigeria
2024-04-08,2024-04-08,102.90.39.174,736,2024-04-08,R_2loAHXtrkAcTFQZ,6.44,7.4922,NA,"Yes, I consent to participate in this study",Bachelor of education,In-person,96.46,Female,NA,8.01,22,1,3.95,8.15,3.73,8.01,10,7.32,8.32,7.88,6.42,7.21,7.48,7.35,4.03,9.29,4,10,10,8.01,8.02,7.95,ChatGPT,NA,I use them whenever I need them,9.39,NA,nigeria
2024-04-09,2024-04-09,102.90.43.26,370,2024-04-09,R_2XemqNiFRI1RLO1,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",First degree,In-person,81.13,Female,NA,0.25,20,1.3,0,10,4.7,7.43,10,10,9.62,9.42,10,9.58,10,9.81,0.57,8.58,1.6,8.96,10,9.23,10,9.6,ChatGPT,NA,For assignment and project,10,NA,nigeria
2024-04-09,2024-04-09,105.120.131.68,274,2024-04-09,R_7nvGLnVYsTVS6nm,6.44,7.4922,0.400000006,"Yes, I consent to participate in this study",Bachelor of education,In-person,50.99,Female,NA,2.96,22,1.64,7.81,5.02,5.02,7.4,8.97,5.02,2.49,3.22,3.05,3.88,3.09,3.22,3.47,3.65,7.43,5.02,5.02,3.76,6.42,6.79,ChatGPT,NA,Good,10,NA,nigeria
2024-04-10,2024-04-10,102.90.39.174,937,2024-04-10,R_8TQTJRu4p6zAcW4,6.2132,7.067,1,"Yes, I consent to participate in this study",Bachelor of education in adult education,In-person,31.24,Female,NA,6.39,27,5.25,3.4,6.54,3.25,5,6.38,8.83,5.34,3.98,3.88,9.52,5.32,5,5,8.4,9.8,8.51,10,6.03,10,10,None,NA,NA,NA,None,nigeria
2024-04-10,2024-04-10,105.120.132.236,50,2024-04-10,R_1Xoo3Ymkhm1Pztt,6.44,7.4922,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nigeria
